标题,投诉对象,投诉要求,投诉内容,投诉时间,投诉链接,投诉进度
天猫红包不提现,估吗手机回收,"退款,赔偿,道歉",我在淘宝购买新手机时同时选择旧手机回收，此公司默认发放天猫红包，但没成想天猫红包属于消费抵扣红包，不能提现，此类现象并无弹窗提醒，在进行回收时很难辨别，现在我找同城帮客服时，埋怨我不选择支付宝红包，我想说的是，1.你默认天猫红包，没有进行强提醒，2.不是所有人都知道天猫红包不能提现，3.我要求退掉天猫...,2021-09-05,https://tousu.sina.com.cn/complaint/view/17354791084/,已回复
百度极速版提现成功后一直显示处理中，明明已到账，让我一直无法提现下一笔,手机百度技术支持,"改善服务,解释",客服也是机器人，智慧复制粘贴，根本没有人工客服,2021-08-24,https://tousu.sina.com.cn/complaint/view/17354595359/,已完成
最近开始做百度的自媒体，再我没用用过任何评论下，百度随便禁了我给他人的评论,手机百度技术支持,解封赔偿,最近开始做百度的自媒体，再我没用用过任何评论下，百度随便禁了我给他人的评论，我现在要求赔偿解禁，百度一在说我违规评论，我用百度不到一周，从来没去评论过任何人和事，请问哪来的违规，百度恶意诽谤他人，而且我要求证据，他们的回复都只是说系统，他们系统有问题凭啥算我头上,2021-08-23,https://tousu.sina.com.cn/complaint/view/17354588046/,已完成
我正常参加百度的好运中国年集卡活动，却显示我异常,手机百度技术支持,"解释,恢复账号",我的账号显示异常，那些签到红包不能领！昨天还好好的，我有邀请的好友都是从朋友圈来的不存在任何作弊违规行为。,2021-08-24,https://tousu.sina.com.cn/complaint/view/17354596649/,已完成
百度极速版,手机百度技术支持,"退款,赔偿,解释",噱头很华丽，一直没有做出回应，问了客服，没人搭理，邀请好友以后一直在审核中，自己的规则上说二十四小时审核成功，我这都两天了，软件自己打自己脸哦~,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354530317/,已回复
莫名其妙被说异常的不给解释,手机百度技术支持,恢复账号,新用户进来 每天提现一块两块的 然后邀请过一个人的突然到几十了就异常了 新用户刚签到第七天 正常刷视频 正常邀请人 就邀请一个人也叫异常？找客服永远就是一句话经查异常 哪里异常了？说出个一二三出来啊,2021-09-03,https://tousu.sina.com.cn/complaint/view/17354756379/,已完成
百度果园异常,手机百度技术支持,恢复账号,百度果园无缘无故就账号异常了，不让浇水，老是说联系客服联系客服，联系客服了也不给解决，好几个月了,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354527210/,已回复
百度果园异常,手机百度技术支持,恢复账号,百度果园无缘无故就账号异常了，不让浇水，老是说联系客服联系客服，联系客服了也不给解决，好几个月了,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354527210/,已回复
百度极速版邀请好友不给提现,手机百度技术支持,"解释,恢复账号",我根据平台要求邀请好友，邀请了12个。付出了一个下午的努力还给朋友一定的小礼物，等到提现的的时候就说账号异常，现在更是直接冻结了。联系客服总是一句话让看规则，而规则写的非常不清楚，我希望恢复我的账号，并让百度极速版做出合理的解释。,2021-09-03,https://tousu.sina.com.cn/complaint/view/17354755888/,已完成
百度极速版,手机百度技术支持,"退款,赔偿,解释",噱头很华丽，一直没有做出回应，问了客服，没人搭理，邀请好友以后一直在审核中，自己的规则上说二十四小时审核成功，我这都两天了，软件自己打自己脸哦~,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354530317/,已回复
估吗手机回收套路深回收不成弄坏手机退回来,估吗手机回收,"赔偿,道歉,作出处罚,改善服务",8月31号 我在闲鱼让估吗平台回收一台苹果XSMax 估吗平台收到后给出价格太低我就退回来了 结果收到手机震动坏了（发出时功能全部正常的）平台出的报告也没说震动是坏的，现在有问题就说收到就坏的那检测报告为什么不写出来 找客服也一直没有处理的态度 只能让黑猫帮我支持公道了,2021-09-03,https://tousu.sina.com.cn/complaint/view/17354768421/,已完成
百度极速版金币一直审核,手机百度技术支持,通过金币审核,百度极速版的金币一直审核 审核了十几个小时还是没发放,2021-08-18,https://tousu.sina.com.cn/complaint/view/17354514102/,已回复
百度漫画盲盒不发货,手机百度技术支持,发货,百度漫画盲盒不发货，之前说3天后发货中间改规则说5天后，现在已经过了时间还没有物流信息，客服也不处理，欺骗消费者吗？,2021-09-12,https://tousu.sina.com.cn/complaint/view/17354914421/,已回复
百度漫画抽取盲盒付了邮费不发货,手机百度技术支持,"改善服务,发货",9.5日我在百度漫画抽取了盲盒 到今天也没有发货 好多人都收到了 我连一个消息都没有,2021-09-13,https://tousu.sina.com.cn/complaint/view/17354925033/,已回复
百度极速版提现金额失败，重新提也提不了,手机百度技术支持,提现金额成功,我想要将我提现的金额提现到账，这些天在提现金额上就有许多的麻烦。给我带来了许多的麻烦，今天提现失败，我想要重新提现，却告诉我今天已经提现过了，但是我的钱根本没有入账，并且提现失败。我想让百度极速版给我一个说法，为什么我们连提点钱都这么难？并不多，只是两元钱，但是是我们辛辛苦苦赚的。如果百度极速版...,2021-09-13,https://tousu.sina.com.cn/complaint/view/17354924454/,已回复
chillin盲盒过了7天还不发货,手机百度技术支持,发货,邀请好友得免费盲盒，邀请完也支付了运费，但是盲盒一直没发货，说5-7天发货，我是9月6号拍下的但是至今未看到物流信息。,2021-09-13,https://tousu.sina.com.cn/complaint/view/17354921588/,已回复
百度极速版无法提现,手机百度技术支持,恢复账号,在百极速版提现一直处于处理中的状态，无法提现，导致后面的提现申请因为有处理中的订单而无法操作，,2021-09-12,https://tousu.sina.com.cn/complaint/view/17354911932/,已完成
chillin不发货,手机百度技术支持,"道歉,改善服务,发货",不发货 好几天了 也没有客服 谁都找不到 看小红书都来这里找 解决问题,2021-09-14,https://tousu.sina.com.cn/complaint/view/17354938353/,已回复
百度极速版邀请好友得现金问题,手机百度技术支持,"解释,通过审核",我邀请了两个好友，照理是应该到账17元，但审核迟迟未通过，而且活动上面显示的是已到账，但我的百度和微信里并未显示到账,2021-09-05,https://tousu.sina.com.cn/complaint/view/17354802459/,已回复
在Chillin这个app上购买商品并支付运费后，不发货,手机百度技术支持,发货,参与邀请好友领盲盒的活动 已经将近10天了也没发货,2021-09-14,https://tousu.sina.com.cn/complaint/view/17354949474/,已回复
chillin邀请新人领盲盒不发货,手机百度技术支持,发货,百度旗下chillin app前两天有邀请新人领盲盒活动 邀请完了并且支付了邮费 9月7号付的款到现在还不发货 反馈回答说我违规操作，我都是一个一个找人下载app的 并没有违规操作！,2021-09-14,https://tousu.sina.com.cn/complaint/view/17354948977/,已回复
账号异常，签到清空,手机百度技术支持,"解释,恢复账号",你好，我参加的百度极速版活动，平时就正常签到，回来提现奖励，结果今天显示账号异常，可我没有做什么，账号也是安全的，麻烦帮助解决一下。,2021-09-04,https://tousu.sina.com.cn/complaint/view/17354773048/,已回复
百度极速版无法提现冻结账号。,手机百度技术支持,"改善服务,恢复账号,解除冻结",我和你们合作推广的好好的，你们为什么要冻结我的账号？ 我赚些学费容易吗？ 求解封我的账号，让我提现，我很辛苦，求你们了，一个月的生活费帮你们推广，我之前帮你们推广了那么久，都没事，为什么现在冻结了我的账号？这是我的命钱，求你们解冻账号，查明事实，还我一个清白，联系不是客服。求你们了，不要寒了帮你们...,2021-09-12,https://tousu.sina.com.cn/complaint/view/17354902692/,已回复
刚注册两天的百度极速版无缘无故说账号异常,手机百度技术支持,"退款,赔偿,道歉,恢复账号,撤销处罚",刚注册两天的百度极速版无缘无故说账号异常 无法参与活动，原因查不到，客服也联系不到,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354956804/,已回复
手机百度支持 百度网盘旗下app chillin,手机百度技术支持,给我发货！！,chillin称申请发货后5-7天会发出，2021.9.7号申请至今10天，毫无动静，客服不回复！！明显为了套取新用户信息后不管不顾！,2021-09-16,https://tousu.sina.com.cn/complaint/view/17354976157/,已回复
百度旗下chillin软件盲盒活动不发货,手机百度技术支持,尽快发货,咨询客服说5--7天发货，现在已经第八天，客服没有回复，也没有收到任何相关物流信息，不知道何时才能发货，消费者合理权益未得到保障,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354952343/,已回复
APP不负责不发货,手机百度技术支持,发货,从7号下的单，主页上写的是5~7天发货，现在已经是第7天了，下单的第7天，我希望他能发货！,2021-09-14,https://tousu.sina.com.cn/complaint/view/17354948592/,已完成
手机清理大师-相册清理 乱扣费348元,手机清理大师-相册清理,退款,手机清理大师-相册清理，这款软件，在我不知情的情况私自扣费348元，请求退款,2021-09-11,https://tousu.sina.com.cn/complaint/view/17354889984/,待分配
去年五月份，5000块钱抢的黑鲨3pro，到现在刚过保三个多月，主板就烧了，,黑鲨游戏手机,免费维修或更换,听着小说突然就关机黑屏，开不开机了，返回厂家，厂家说是主板坏了， 说换主板的话，要2600多，现在这个手机降价到三千多，这跟二次购买有什么区别？5000多块钱买的手机，才用了一年三个多月，刚过保三个多月，你这个就主板坏了，你这个商品质量还有品控也太差了吧？去网上查了好多都是刚过保主板就坏了，这会是巧合吗？...,2021-09-11,https://tousu.sina.com.cn/complaint/view/17354897726/,处理中
5月30号激活的，到9月份已经返厂4次了,黑鲨游戏手机,要求更换新机,每次解决问题就是换主板，我想说的是，我手机资料怎么办，手机开不了机根本没法备份，我联系人，微信的一些收据都没了，找谁去？我刚了解多维换新，找客服，客服跟我说要更还三次主板，并且主板坏了才能换新，于是我去科普了一下这方面的知识，并不是像客服说的那样，我现在要求换新机，同款同型号机器！,2021-09-11,https://tousu.sina.com.cn/complaint/view/17354896584/,处理中
