序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
460,要求退款,2021-09-30,https://tousu.sina.com.cn/complaint/view/17355199412/,投诉,惠多省津贴卡,退款,惠多省19.9购买电动车的事情，虚假宣传误导，付款后仅是惠多省会员,已完成
461,恶意扣费,2021-09-30,https://tousu.sina.com.cn/complaint/view/17355204315/,投诉,悟空保,全款退,扫了共享电动车，结果自动扣费三个月，找保险公司打电话，一推再推,已完成
462,青桔电动车总显示车辆未停稳 无法还车,2021-09-30,https://tousu.sina.com.cn/complaint/view/17355200741/,投诉,青桔单车官方微博,"退款,改善服务,解释,赔偿",电动车在停车点停好后显示车辆未停稳 无法还车 打各种电话都联系不上客服,已完成
463,美团分期贷款电动车,2021-09-26,https://tousu.sina.com.cn/complaint/view/17355143940/,投诉,拍拍贷官方微博,"道歉赔偿/解释,销账",在我不知情的情况下美团人事说的分配车然后到了一个地方就办理了分期电动车,已完成
464,美团电动车,2021-09-10,https://tousu.sina.com.cn/complaint/view/17354870218/,投诉,美团网客服小美,退还调度费,已按照规定地点停车，并且还扣30元调度费,已完成
465,小牛电动车,2021-09-22,https://tousu.sina.com.cn/complaint/view/17355070060/,投诉,小牛电动,"赔偿解释,召回",小牛电动车虚假宣传，质量差，用2g网络卡进行gbs定位，现在2g退网，造成app车辆离线几个月,已回复
466,质量问题,2021-08-10,https://tousu.sina.com.cn/complaint/view/17354392860/,投诉,爱玛电动车,"赔偿解释,维修",我买不到一年呢，为什么质量这么差，厂家在欺骗老百姓,处理中
467,租的电动车出问题了 没有联系渠道,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354959167/,投诉,哈啰出行客服,"改善服务,解释",请相关人员尽快联系我 现在电动车还在路上,已完成
468,押金退款,2021-09-26,https://tousu.sina.com.cn/complaint/view/17355134356/,投诉,大哈出行,退款,骑共享电动车，缴纳押金，承诺两天退款，但并没有,处理中
469,虚假宣传欺骗客户,2021-09-24,https://tousu.sina.com.cn/complaint/view/17355108839/,投诉,阿里客服,赔偿,他们的电动车电池是翻新的，电池动力不足，卖的时候说的是能骑行90公里，现实连一半都没有，,处理中
470,客人取消订单,2021-09-25,https://tousu.sina.com.cn/complaint/view/17355124656/,投诉,达达客户服务,解释,因电动车坏了，不能按时到商家取货，导致客人取消订单,已完成
471,渼佑电动车官方旗舰店电动车存在质量问题，客服不承认，退货不包邮费。,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354965525/,投诉,拼多多客户服务,"退款,赔偿,道歉,作出处罚,退货,下架产品,修改宣传内容",刚开始买这个电动车的时候，他到当地发货了，但还没有离开发货地。我点击退款，客服的处理是货到再退，需要付邮费然后我就撤销了。等电动车来骑了一天，充电以后他的闸就拧动不了，突然一动也发出嗡嗡的机车的声音，直接骑不了。发给客服他东说西说说不到一句重点。。说什么是我的问题，他们电动车没有质量问题，退货的...,处理中
472,饿了么站点一招聘骑手的方式套路贷高额购买电动车,2021-10-06,https://tousu.sina.com.cn/complaint/view/17355293302/,投诉,饿了么客户关怀,"退款,下架产品",本人于2021年9月14日通过BOSS直聘联系到饿了么骑手招聘站点，位于南京市江宁区双龙大道河定桥站金轮新都汇619室，面试前说不需要交任何押金，过程中询问是否有电动车，回答有后，说我的电动车不适合跑外卖，诱导通过踏实消费分期购买高出市场价的电动车，招聘人员声称自己为饿了么旗下直招,已回复
473,踏实消费强制我还贷款,2021-10-17,https://tousu.sina.com.cn/complaint/view/17355373661/,投诉,踏实消费,销账,踏实消费不是我贷款的，是骗子以饿了么公司骗用我的身份证贷款说给我分期一个电动车让我送外卖并答应说贷款不用我处理，三个月后会给我结清，而且每个月都有车补，到最后还款日了还没给我处理，利息很高了，电动车也是杂牌的他们几百块钱收的，请立即给我销账，我已经被迫交了4个月的贷款了，电动车已经还给他们了，贷的...,处理中
474,雅迪伊川大张店,2021-08-17,https://tousu.sina.com.cn/complaint/view/17354479893/,投诉,雅迪电动车官方微博,"赔偿解释,道歉",今天骑车发现轮胎没气，去雅迪店销售店内充气，店内没有充气设备，雅迪店内销售人员推荐隔壁修车行进行维修，维修中发现雅迪新车车轮胎内出现补胎贴片，随即找经销商进行交涉，雅迪经销商明确表示车辆售出跟经销商没一点关系，并且态度恶劣。随后拨打雅迪官方400电话进行投诉，官方给出让自己找经销商解决，雅迪官方这边...,已完成
475,惠多省电动车19:9元为欺骗行为，申请退款，这样的欺骗广告商需要清除,2021-09-24,https://tousu.sina.com.cn/complaint/view/17355101411/,投诉,惠多省津贴卡,退款,它说己够19:9元买电动车的资格为什么付款什么也见不到还要下载app,已完成
476,我在惠多省支付了19.9元说给电动车，可是拒不发贷，客服联系不上,2021-09-14,https://tousu.sina.com.cn/complaint/view/17354947021/,投诉,惠多省津贴卡,退款,说是19.9元给电动车，可是老不发货，客服联系不到,已完成
477,人人租机,2021-09-22,https://tousu.sina.com.cn/complaint/view/17355079577/,投诉,人人租机网,"退货退款,赔偿",我在人人租机上租了辆电动车，账单付完了不给我结束订单,已回复
478,因为工作调动原因想拒收电动车，但商家要求我自己承担运费,2021-09-23,https://tousu.sina.com.cn/complaint/view/17355092684/,投诉,京东客服,退款,因为工作调动原因想拒收电动车，但商家要求我自己承担运费,已完成
479,诱骗消费者,2021-10-22,https://tousu.sina.com.cn/complaint/view/17355532773/,投诉,踏实消费,"道歉赔偿/解释,下架产品,撤销征信问题,销账",我是看到网上招外卖员，然后就在一个外卖平台填表，本人没有电动车，他们说可以租车，或者可以网上分期购买，填完表才知道在踏实消费上购买的电动车，一辆车4280，还没有电池，说做满三个月会有一千五的车补，做满六个月补两千五，我做了三个月一分也没有，而且自己还要还车贷，我去店里看了一辆电动车才一千多块钱，这...,处理中
480,逗哈快猪,2021-10-04,https://tousu.sina.com.cn/complaint/view/17355256570/,投诉,逗哈快猪,"退款,作出处罚",2号在温州某景区内租了一辆电动车，电动车是60元一个半小时，刚租车的时候电池显示红色（没电状态）还可以跑18公里，但是没跑3公里就没电骑不动了，期间找过景区内逗哈快猪的服务人员，表示没问题还可以跑18公里，后来完全骑不动了，无奈之下只能还车，但是并没有退剩下半个小时的钱（因为就算不骑车也是要计时的），实...,待分配
481,在停车区还不了车,2021-09-22,https://tousu.sina.com.cn/complaint/view/17355074181/,投诉,青桔单车官方微博,退款,在停车区还不了车，还锁不了，一直扣钱，一直显示这样，完全没有反应，电动车也没电,已完成
482,哈啰出行APP,2021-09-22,https://tousu.sina.com.cn/complaint/view/17355080921/,投诉,哈啰出行客服,"对我做出赔偿,对我做出赔偿,对我做出赔偿",我骑他们电动车给我摔了 有保险 结果客服不给我报销 一直推脱,已完成
483,老人看到广提示19.9抢电动车，就付款了，实际只是开通了一个会员卡,2021-09-21,https://tousu.sina.com.cn/complaint/view/17355055437/,投诉,惠多省津贴卡,退款,虚假宣传，欺骗老人，显示19.9抢电动车，实际是开的会员卡,已完成
484,雅迪电动车官方旗舰店存在不合理性消费。,2021-08-19,https://tousu.sina.com.cn/complaint/view/17354528722/,投诉,雅迪电动车官方微博,"退款,赔偿,道歉,作出处罚,改善服务,解释,退货,补发赠品","雅迪电动车官方旗舰店存在不合理性消费问题，不允许商品七天无理由退换货外,同时，商品售后安排存在不合理性，购买商品将近一个月，赠品任未到达手中，购买没几天商品也存在一定的质量小问题。",已完成
485,后轮严重侧滑，特别是雨天，存在严重的安全隐患,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354541311/,投诉,雅迪电动车官方微博,退货,2021 3月28日在京东雅迪百分百店，购买了一辆价值4188元雅迪冠能t5电瓶车.由于这款车后轮出现严重侧滑，最近30天，我已经摔倒3次！没有急刹车，速度30左右，雨天，提现刹车，车一下子翻了，造成身体多处受伤！这4个月以来，我已经给商家反应情况！她们都不管,已完成
486,客服引导取消，结果不给处理,2021-09-21,https://tousu.sina.com.cn/complaint/view/17355059320/,投诉,美团网客服小美,"赔偿,作出处罚",早上接单到店后五个大袋子，电动车根本不可能放得下，也不止五公斤,已完成
487,美团众包小美乱扣费,2021-09-22,https://tousu.sina.com.cn/complaint/view/17355067740/,投诉,美团网客服小美,退款,电动车出现问题派单之后马上取消了还扣了我8块钱,已完成
488,无法退款，无法联系客服,2021-09-13,https://tousu.sina.com.cn/complaint/view/17354920603/,投诉,优畅出行,退款,无法退款，无法联系客服，商家电动车无法使用,处理中
489,电动车损坏,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355005669/,投诉,阿里客服,"赔偿,道歉,作出处罚,三包问题",之前收到货就瑕疵很多，后座，异响，安装复杂等等忍忍也就过了，退货复杂还要开箱视频，能使用也就算了，三个月不到，现在直接没办法使用，客户回复控制器精密仪器容易坏，这是什么售后回复，既然这么容易坏，那和质量问题有什么区别。100多斤需要自己推到维修店，不能想想昨天如果在车流中突然断电停车有什么后果。今天...,处理中
490,青桔电动车,2021-09-11,https://tousu.sina.com.cn/complaint/view/17354893243/,投诉,青桔单车官方微博,退款,忘记关锁了 而且都放了一个小时才知道 之前还好放半个小时就提醒了 能不能提醒早一点 我又急着上学,已完成
491,客服引导取消，结果不给处理,2021-09-21,https://tousu.sina.com.cn/complaint/view/17355059320/,投诉,美团网客服小美,"赔偿,作出处罚",早上接单到店后五个大袋子，电动车根本不可能放得下，也不止五公斤,已完成
492,电动车损坏,2021-09-18,https://tousu.sina.com.cn/complaint/view/17355005669/,投诉,阿里客服,"赔偿,道歉,作出处罚,三包问题",之前收到货就瑕疵很多，后座，异响，安装复杂等等忍忍也就过了，退货复杂还要开箱视频，能使用也就算了，三个月不到，现在直接没办法使用，客户回复控制器精密仪器容易坏，这是什么售后回复，既然这么容易坏，那和质量问题有什么区别。100多斤需要自己推到维修店，不能想想昨天如果在车流中突然断电停车有什么后果。今天...,处理中
493,无法退款，无法联系客服,2021-09-13,https://tousu.sina.com.cn/complaint/view/17354920603/,投诉,优畅出行,退款,无法退款，无法联系客服，商家电动车无法使用,处理中
