序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
180,云米洗碗机倒灌污水,2021-10-18,https://tousu.sina.com.cn/complaint/view/17355480693/,投诉,云米全屋互联网家电,"退货退款,维修,改善服务,赔偿解释",京东商城买的云米洗碗机，安装后只试过一次机，还没使用。发现底层全是倒灌的污水。多次联系京东，云米客服，都是南昌公司从不联系，还发送虚假短信说已和客户约好时间，但实际根本没有联系过。有问题不可怕，但令人震惊的是置客户多次反馈，投诉于不顾，还编造已联系处理的虚假回复。,已回复
181,云米水盒子出现质量问题,2021-10-07,https://tousu.sina.com.cn/complaint/view/17355298453/,投诉,云米全屋互联网家电,退/换新机,2021-2-3号买的云米水盒子出现质量问题，打官网客服，客服说没货无法售后换新，官网只一直在卖，全网都有货就售后无货,已回复
182,云米全屋智能家居管线机虚假宣传可以引导消费者购买,2021-10-05,https://tousu.sina.com.cn/complaint/view/17355280371/,投诉,云米全屋互联网家电,赔偿解释,本人与2021.08.15在云米天猫旗舰店购买了在商品详情页准确的写出了“已接入米家”并且作为主图的speedy壁挂饮水机（管线机）在安装之后调试过程中发现无法正常链接米家 后咨询客服 第一位客服给的回复是可以连接米家 在我追问连接型号之后又转成另一位客服 第二位客服告诉我这款机器无法使用米家。 有几点我想说，1、我购...,已回复
183,虚假标注，页面未标注洗涤重量,2021-09-24,https://tousu.sina.com.cn/complaint/view/17355113816/,投诉,奥克斯小家电官方微博,"退/换新机,改善服务,赔偿解释,下架产品",在淘宝购买一台奥克斯洗衣机，型号为奥克斯6/7KG全自动洗衣机 家用带热烘干迷你婴儿小型滚筒甩干宿舍，选择型号为75智能风干的，因为标题和型号都标注了6-7公斤，所以我买的就是以为是7.5公斤的，还担心会不会买大了。结果到了以后才发现是4.5公斤的，根本无法使用，跟客服沟通，问是不是发错了，客服说没错，就是这个。...,已回复
184,洗鞋机设计有缺陷 产品已下架 客服售后互相推脱不处理,2021-09-23,https://tousu.sina.com.cn/complaint/view/17355093193/,投诉,奥克斯小家电官方微博,退货退款,在苏宁易购（奥克斯冰洗旗舰店）购买的洗鞋机，洗的一般运动鞋，在洗的时候毛刷会把鞋舌缠住，洗完发现3处被洗坏的地方 1.首先找客服，客服说只管销售有任何问题都找售后处理 2.打售后电话后为了方便说明问题，加了售后微信，发了照片，售后觉得鞋子洗坏是机器动力太大，但不承认是质量问题（鞋都洗坏了还一点问题没有...,已完成
185,云米网关出问题，客服一直让等待未处理,2021-09-23,https://tousu.sina.com.cn/complaint/view/17355085916/,投诉,云米全屋互联网家电,"退/换新机,改善服务,下架产品",云米网关除了问题，连接不上网络且有异响，反馈客服后客服告知反馈给了技术人员，让等回复，一周过去了也未解决,已回复
186,西门子蒸烤箱买了从未使用过，竟然是坏的，维修人员说主板坏了，要求更换主板打折优惠,2021-10-10,https://tousu.sina.com.cn/complaint/view/17355353301/,投诉,西门子家电客户服务,优惠维修,2019年3月15日，315消费者权益保护日那天在苏宁易购官网购买了一台西门子一体蒸烤箱，因为房子装修，定制嵌入式橱柜，需要预先购买，装修好了从未入住，蒸烤箱也从未使用，今年9月27日插上电源发现显示屏没有任何显示，也不工作。第二天就打4008899***西门子官方电话，9月30日，维修人员过来检查发现，主板坏了，需要更...,已回复
187,饮水机漏水+砸伤我+要求退全款,2021-09-30,https://tousu.sina.com.cn/complaint/view/17355182442/,投诉,奥克斯小家电官方微博,"退款,赔偿,道歉,作出处罚,改善服务",饮水机现在漏水+地上全都是+我去一动就倒了+砸伤了我+我现在要求退款128+客服不予理会+说不可能服务态度恶劣++我现在要求赔偿。,已完成
188,六盘水5G智能数码家电，贵阳延安东路店,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355249285/,投诉,六盘水5G智能数码家电,"退款,赔偿,下架产品",在路边遇到发传单的然后他送东西抽奖，中了一等奖去他们店换免费手表然后他们说手表免费送但要转账4000元然后在花呗给我分期12期私享惠送4300元让我买东西并签同意告知3个月活动期必须在私享惠买东西问我经常网购嘛我说是。但是后面去私享惠里面买东西价格高出市价几倍去店里告知没有改善。 但是后面在私享惠里买东西但...,待分配
189,云米空调安装乱象：安装工人不按规范安装，商家和厂家都不承认是自己安装的！,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355251187/,投诉,云米全屋互联网家电,"维修,改善服务",2021年6.18在京东购买了一台云米空调，6月30日送到家。通过厂家400电话进行报装，在安装后有几个问题 1、安装后不提供正规收费凭证，仅仅提供了一张手写的、无公章无签名的收据，导致我无法申请京东的安装补贴 2、未按厂家公示标准收费，厂家公示打孔70元，收费了150元 3、未按厂家售后标准安装空调 变频空调没...,已回复
190,投诉云米浴霸售后服务,2021-10-19,https://tousu.sina.com.cn/complaint/view/17355486391/,投诉,云米全屋互联网家电,维修,云米浴霸遥控面板显示不全，报修后已经10天一直无维修服务人员联系，多次联系客服均说加急安排维修师傅回电，直到今天均为提供维修服务所提供的维修人员电话一直无人接听,处理中
191,购买了一款云米635L冰箱，到货后冰箱冷藏门玻璃粘合不严有气泡。,2021-10-18,https://tousu.sina.com.cn/complaint/view/17355466818/,投诉,云米全屋互联网家电,退/换新机,2021年9月20日购买了一款云米635L冰箱，BCD-635WGLAD02A到货后冰箱冷藏门玻璃粘合不严有气泡，多次打400电话要求处理，一直没人处理，后来我的电话根本无人接听，换一个手机立刻有人接听，让人很是气愤，合理诉求，解决问题就一直这样拖着，没人联系解决，一直说等待专员联系，已经近一个月时间，冰箱至今还未用，没插过...,已回复
192,云米冰箱自动停机不制冷,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355363030/,投诉,云米全屋互联网家电,赔偿解释,云米冰箱使用三天，自动停机，APP查看温度全部正常，冰箱不制冷，不工作，灯和显示屏都正常，联系售后，售后上门拔了插头插上插头，运行了，回复说没有问题，可以继续使用，做为消费者，这种售后服务不检测只是断电通电就说好了，之前发生的问题不是问题吗在使用如果再发生这类问题，怎么解决，在拔下电源重新插上，我...,已回复
193,燃气灶使用不到15天，直接炸裂,2021-10-12,https://tousu.sina.com.cn/complaint/view/17355387076/,投诉,云米全屋互联网家电,"退款,赔偿,道歉,作出处罚",燃气灶实际使用不到15天，在做饭过程中直接炸裂。,已回复
194,云米冰箱两次内胆破裂，客服不处理,2021-10-15,https://tousu.sina.com.cn/complaint/view/17355424572/,投诉,云米全屋互联网家电,"退货退款,退/换新机,赔偿解释",在天猫购云米旗舰店购买的云米 BCD-483WMSD电冰箱，2020年10月份发现商品出现质量问题，内胆开裂，联系售后多次沟通同意换机，因怕这个型号再次出现问题，协商添钱换了云米的型号BCD-528WMSAD03A电冰箱，2021年9月30日发现换的冰箱再次内胆开裂，联系云米客服，云米客服联系本地售后上门检测确定问题，10月2号本的售后将...,已回复
195,冰箱异响严重，选择退货。客服推诿10几天,2021-10-05,https://tousu.sina.com.cn/complaint/view/17355280249/,投诉,云米全屋互联网家电,退货退款,9月20号到货云米冰箱，23号开始异响，嗡嗡嗡的共振声，严重影响日常生活，然后直接选择无理由退货，云米却说要工程师开鉴定单，工程师26号就把鉴定单上传了，到现在过了7天无理由退货时间，云米却说还要补充信息，把鉴定单上传上去，咨询过工程师，鉴定单是由云米合作公司创维负责开具，请问为什么要我上传鉴定单，再说...,已回复
196,云米全屋智能家电抽油烟机，面板忽然显示报错，保修后多次协商均未有售后上门。,2021-10-05,https://tousu.sina.com.cn/complaint/view/17355271815/,投诉,云米全屋互联网家电,"维修,改善服务,赔偿解释",9月20日家里的云米油烟机面板报错，机器无法使用，申请售后，维修师傅电话联系以后再无下文，打电话给他也不接不回复，然后收到短信说是什么客户取消上门服务，机器已好，简直无语。10月1号，再次联系售后，约定好2号上门服务，2号没人来，10月3号早上在云米售后服务平台投诉，约定好3号下午给我电话回复，再次失约，10...,已回复
197,水位感应器非人为损坏导致漏水，售后弄坏机器不赔偿,2021-10-19,https://tousu.sina.com.cn/complaint/view/17355488846/,投诉,云米全屋互联网家电,退货退款,去年在京东云米净饮水旗舰店购买的云米净水器、管线机套装，使用一年左右突然漏水了，售后师傅上门维修说是感应器脏了，用手擦了一下表示修好了，转天又漏水了，把橱柜都泡了，售后师傅上门检查说是感应器坏了，需要更换，把机器拿走了一直没有送回，期间多次联系，售后表示需要更换感应器的客户太多，需要我们等配件，...,处理中
198,荣事达官方旗舰店拒不履行承诺,2021-10-12,https://tousu.sina.com.cn/complaint/view/17355385568/,投诉,荣事达小家电旗舰店,"赔偿,道歉,作出处罚,维修",荣事达天猫官方旗舰店承诺洗衣机整机保修三年，零件保修三年，本人于2018年12月购买荣事达洗衣机一台，现洗衣机出现故障，荣事达天猫官方旗舰店拒不承认整机保修三年的承诺，偷换概念，说整机保修一年，零件保修三年。且本人于2018年12月份申请发票，至今未开，存在偷税漏税嫌疑。,处理中
199,购买后，申请安装，一直没人处理,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355038979/,投诉,云米全屋互联网家电,赔偿解释,2021年8月份申请的安装燃气灶（SN000***/00034***），但是因为系统的问题，导致地区显示的是北京地区，一直没人联系安装，跟客服反馈后也一直没人联系，第二次才说已经更改好地址，重新催促，但是也一直没人联系，直到8月8号收到短信说需要撤销，也回复短信说不需要撤销，但是直到今天为止，也一直没有人联系安装如果...,处理中
