序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
751,体现设置重重门槛,2021-10-09,https://tousu.sina.com.cn/complaint/view/17355327921/,投诉,手机百度技术支持,退款,提现设置重重门槛，根本无法提现。存在虚假宣传。,已回复
752,付了邮费一个月都没发货,2021-10-07,https://tousu.sina.com.cn/complaint/view/17355306713/,投诉,手机百度技术支持,发货,百度漫画关联的app Chillin的免费盲盒活动，付了邮费一个月都没发货。,已回复
753,估吗无良商家，平板后盖没有问题，却说破裂，故意压低价格，并且不肯退货给我,2021-10-07,https://tousu.sina.com.cn/complaint/view/17355310149/,投诉,估吗手机回收,"道歉,作出处罚,发货",2021年10月6日，本人通过微信估吗小程序，对一台型号为华为matepad10.4的平板进行了估价。估完有1616元，随后我就选择通过此平台寄卖了。快递员当日9点40左右取走我的平板。10月7日上午完成质检，质检报告中机身外壳项，说后盖破裂。这与事实严重不符。我在发货前是认真检查过的，我问客服哪里破裂了，他发了一个充电口...,已完成
754,邀了五个新用户 天天都提现不了了 说提现份额已用完 真的是无语了 天天搞虚假宣传,2021-10-20,https://tousu.sina.com.cn/complaint/view/17355505098/,投诉,手机百度技术支持,"赔偿,道歉,作出处罚",我下了百度极速版 邀请了五个新用户 然后有活动 45块钱 天天提现都提不了 不管是几点 真的是欺骗使用者,已回复
755,百度极速版欺骗消费者,2021-10-19,https://tousu.sina.com.cn/complaint/view/17355492128/,投诉,手机百度技术支持,允许提现,开始让邀朋友，邀了，然后本开始说第七天朋友看给11元，直接减到八元，然后准备提现，没想到提不了，一开始以为自己本人手机问题，到最后连着几天都不行，然后找客服，都是一堆机器，搁着欺骗谁呢，然后刚刚上网查询，原来不止我一个人这样，难道百度极速版打着一堆幌子搁着骗人？一个诺大的企业没点良心和良知吗？图片...,已回复
756,提现无法到账,2021-10-20,https://tousu.sina.com.cn/complaint/view/17355507170/,投诉,手机百度技术支持,"退款,赔偿,解释,道歉",我在百度极速版2021年10月20号8点提现50元，一直到现在还没有提现成功，为了提现50块钱，我连续签到了20天，结果一直到晚上还没有提现成功，必须给我一个解释，并做出赔偿,已完成
757,百度极速版,2021-10-14,https://tousu.sina.com.cn/complaint/view/17355407551/,投诉,手机百度技术支持,"改善服务,解释",百度极速版每天不管任何时间提现，都显示今日份数已用完,已回复
758,chillin一直不发货！,2021-10-05,https://tousu.sina.com.cn/complaint/view/17355280384/,投诉,手机百度技术支持,发货,参加了chillin的活动，很早就完成了任务，也支付好了邮费，申请发货。但是迟迟没有消息，一直没有给我发货！远远超出活动方所说的3到5个工作日！希望活动方能赶紧给我发货！,已完成
759,百度极速版 天天领现金 提现不了,2021-10-15,https://tousu.sina.com.cn/complaint/view/17355425471/,投诉,手机百度技术支持,"道歉,作出处罚,解释",提现不了，前几次还能提现几次15块的后来天天领现金界面改了，还能做任务的看好几天视频好不容易才凑齐15块的第一天现金份数被抢完了 就等第二天凌晨00:00去提现，我还设置闹钟的第二天凌晨00:00我点提现界面点15块的提现额度却显示现金份数已经用完了下次早点来，我就不明白就算很多人都在提现也不能这么快就抢完了吗 ...,已完成
760,主板维修拖延时间,2021-10-14,https://tousu.sina.com.cn/complaint/view/17355412814/,投诉,黑鲨游戏手机,7天内主板维修好寄回,机会厂家，开始说七天内维修好，一个月后，又说没有准确时间，再问还是说没有准确时间，欺骗消费者。,处理中
761,百度极速版提现未到账,2021-10-13,https://tousu.sina.com.cn/complaint/view/17355391637/,投诉,手机百度技术支持,"退款,赔偿,解释",在百度极速版里分别提现了5和30元到度小满里，5元本来到账卡里了，但是我转到度小满里后又转出来却未到账，上面显示提现成功可是卡里没有钱，30元是11日凌晨提现的，但是到今天还没到账，我就想知道钱到底去哪了还是说延迟了,已回复
762,百度极速版不易不让提款，说每天凌晨6点抢名额提现。,2021-11-01,https://tousu.sina.com.cn/complaint/view/17355690459/,投诉,手机百度技术支持,能正常提现到账即可,意外看到百度极速版邀请新人有奖励的活动，凭着相信百度是个大平台，于是费劲千辛万苦邀请了60几个新人注册，获得奖励193.4，邀请人数62人，然而到了提现环节，百度极速版窗口不让提现，每天24小时都提示份额完了，说是要去百度APP、百度大字版、好看视频或者百度贴吧提现，时间为凌晨6点，大冬天一想到辛辛苦苦的邀请费...,已回复
763,百度游戏交易平台骗钱，联缩游,2021-11-01,https://tousu.sina.com.cn/complaint/view/17355680958/,投诉,手机百度技术支持,"退款,赔偿",什么意思，我充了1200告诉我信息错误被冻结，让我充四倍的钱，然后告诉我三天内到账，三天你怕不是卷着钱跑了，联系我的人现在也不理我，客服还说十二点半才能受理，你早上不上班啊，还有那个百度旗下平台叫什么联缩游，我微博都搜不出来，我说那个人你付款你给我录个屏，不行，加个微信聊，不行，啥都不行，感情掏钱的...,处理中
764,不发货不发货 一个多月了一直不发货,2021-10-11,https://tousu.sina.com.cn/complaint/view/17355371267/,投诉,手机百度技术支持,发货,规则写保留到九月二十六发货没发于是我付了邮费还是没发货 好多天了 希望快点发货,已回复
765,百度无法提现,2021-11-02,https://tousu.sina.com.cn/complaint/view/17355714098/,投诉,手机百度技术支持,"退款,赔偿",一点击提现，一直都是显示的今日提现分数已用完,处理中
766,估吗手机回收故意损坏手机，恶意压价,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355252174/,投诉,估吗手机回收,"赔偿,作出处罚",完好无损的手机寄过去验机，验机结果出来说屏幕有明显划痕，我自己的手机从买第一天都戴壳和钢化膜，一点划痕都没有快递小哥也有拍照，验机结果说有明显划痕，价格从4611元直降到2464元，相差2000多元！提供证据说我光线不足不能证明，直接否认！受害者肯定远不止我一个,已回复
767,要求全款退回,2021-08-31,https://tousu.sina.com.cn/complaint/view/17354717094/,投诉,手机克隆,退款,点开没注意就要输指纹支付，支付完也不能传输文件，都没看清楚,处理中
768,百度百元现金活动,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355246536/,投诉,手机百度技术支持,赔偿,正常邀请新用户，现金百度平台审核通过后，提现的时候给我提示账号异常让我联系客服反馈，反馈了三次都是一样的答复账号设备网络异常，我敢保证我的账号活动期间只有这一个手机登录没有登录过别的手机，网络只连接家里Wi-Fi出门流量，是不可能存在异常的，希望给予个合理的解释,已完成
769,付邮费近一个月了还没有发货,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355243540/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的邀请好友送盲盒活动付邮费近一个月了也不发货,已回复
770,做活动不发货,2021-09-29,https://tousu.sina.com.cn/complaint/view/17355196966/,投诉,手机百度技术支持,发货,9月3号下单，都快一个月了还不发货，有的人收到货了，有的人没有收到，我就是没收到货的那一个，咨询了客服也是说记录查询，很久了也没有答复，只希望他们能够给我发货而且商品也是我抽中的才行。,已回复
771,手机百度果园提示账号异常，浇不了水,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355241456/,投诉,手机百度技术支持,"解释,恢复账号",百度果园浇水昨天还正常做任务浇水，今天账户突然显示异常，无法继续参加活动（图一）。首先以为系统bug，进行反馈，结果给我的答复就是复制粘贴（图二、三）。根据百度复制的回复反问，得到非正面回复（图四）。自参加活动以来，认真研读活动规则（图五），花时间浇水及做任务领取水滴与化肥。达到了百度此次活动的目的...,已回复
772,百度极速版账号异常 无法提现,2021-10-02,https://tousu.sina.com.cn/complaint/view/17355239265/,投诉,手机百度技术支持,账号异常,熬夜刷视频 辛苦邀请新人注册.挣个早餐钱 结果账号异常.你也没规定刷多长时间吧。怎么异常了？在百度上反馈也是机器人回复.不解决问题.,已完成
773,购买商品未发货,2021-10-02,https://tousu.sina.com.cn/complaint/view/17355236158/,投诉,手机百度技术支持,发货,百度漫画同chillin app的免费盲盒活动，9.5日成功参与后至今没有消息。具体何时能够发货，活动是否真实有效。,已完成
774,chillion盲盒活动不发货,2021-10-02,https://tousu.sina.com.cn/complaint/view/17355235085/,投诉,手机百度技术支持,发货,百度漫画关联的app chillion的免费盲盒活动付了邮费二十多天没有发货！！,已完成
775,百度活动chillin软件盲盒不发货,2021-10-02,https://tousu.sina.com.cn/complaint/view/17355231890/,投诉,手机百度技术支持,发货,规则上说满21天自动发货，都过了快一星期了一直没消息，客服就用等待敷衍,已回复
776,付运费近20多天还不发货,2021-09-29,https://tousu.sina.com.cn/complaint/view/17355192217/,投诉,手机百度技术支持,发货,"百度漫画关联app chillin的免费盲盒活动,付了运费近20多天还不发货",已完成
777,百度漫画关联的app chillin的免费盲盒活动，付款25天了还没发货,2021-09-29,https://tousu.sina.com.cn/complaint/view/17355189835/,投诉,手机百度技术支持,发货,百度漫画关联的app chillin的免费盲盒活动，付款25天了还没发货,已回复
778,百度大字版账号登录变成另一个账号了。,2021-09-29,https://tousu.sina.com.cn/complaint/view/17355187557/,投诉,手机百度技术支持,"改善服务,恢复账号",9月27日凌晨12点后登录百度大字版签到，然后去提现，结果就卡在提现界面不冻了，然后我就退出从进，然而进去后手机号显示的是我的，但是账号变了，里面的金额也归零了，找到客服，这边推那边，就是不解决，居然还有客服问我登录的是什么app……真是无语了。下面图1是我之前的下面，图2是出现问题的账号。,已完成
