序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
747,插线板质量问题导致家用电器烧毁,2021-09-09,https://tousu.sina.com.cn/complaint/view/17354852953/,投诉,拼多多客户服务,作出处罚,本人于2020.8.5号与拼多多惠航家居电器购买插线板，就在今天也就是2021.9.8号出现商品损坏，在没有任何外部损坏的前提下，商品无故发生自燃，导致家中电器损坏无法正常使用。目前出现问题的插线板样品已封存，还好家里有人，闻到了气味及时关闭电源，扑灭火苗，否则家里出现火灾或人员伤亡，那么生产厂商和销售商必将受...,处理中
748,下水道疏通不到位，欺骗消费者,2021-07-25,https://tousu.sina.com.cn/complaint/view/17354166894/,投诉,啄木鸟家电,退款,7月15日，我家厨房下水道返水，在重庆啄木鸟公众号进行预约师傅上门检查，查看后师傅告诉我说是我家下水道堵了，我反复询问会不会是物业的总管堵塞，他说不会，但并没有检查到底是哪里堵了，然后直接从我家的台盆下管子疏通，刚开始一会，他说堵的严重，要加钱使用疏通剂168一瓶，我们同意了，于是他继续疏通，疏通结束...,处理中
749,小米电视两年坏两次主板，不保修，质量没保证,2021-09-15,https://tousu.sina.com.cn/complaint/view/17354958094/,投诉,小米服务那些事,维修,19年在京东小米官网买的55寸小米电视，活动价2280，半年不到，主板坏了，开不起机，因为当时是半年包换，直接换了一台 换了之后，一年多，主板又换了，因为超过一年，不保修。换主板，加人工，家路费680 花这个钱很冤枉，大家电，2年换两次，这个质量，维修价格还这么高，真的不值当。还不知道换个主板能用多久 然后机...,已完成
750,移动公司 蜂云信用购 自动扣费 霸王条款,2021-09-05,https://tousu.sina.com.cn/complaint/view/17354796491/,投诉,中国移动10086,"道歉,退款",移动公司上门服务 电话卡超过两年可以免费领取电饼铛 微波炉等等小家电，当时说每月支付宝扣除48元 用于每月的电话费，当时觉得反正每月都交话费，也没多想。就领取了个微波炉，过来每月都扣费，回来我发现扣费没有抵话费。而且从来都没有算做话费。这不是骗子吗？,已完成
751,客服不处理,2021-07-27,https://tousu.sina.com.cn/complaint/view/17354203086/,投诉,啄木鸟家电,"维修,赔偿解释",发现维修过的窗户依旧是坏的 但是已经过了保修期 客服以过保为由不予以处理,处理中
752,移动公司 蜂云信用购 自动扣费 霸王条款,2021-09-05,https://tousu.sina.com.cn/complaint/view/17354796491/,投诉,中国移动10086,"道歉,退款",移动公司上门服务 电话卡超过两年可以免费领取电饼铛 微波炉等等小家电，当时说每月支付宝扣除48元 用于每月的电话费，当时觉得反正每月都交话费，也没多想。就领取了个微波炉，过来每月都扣费，回来我发现扣费没有抵话费。而且从来都没有算做话费。这不是骗子吗？,已完成
753,电视机顶盒订购非本人意愿的增值套餐业务,2021-09-04,https://tousu.sina.com.cn/complaint/view/17354781948/,投诉,中国联通客服,退货退款,今年八月首先自己买了影视会员，之后就出现了订购什么飞迷玩具大世界，沃家电竞的套餐业务，现已退订，但是第一个周期的钱居然不退款。请问电视盒子天天弹广告，我们也不玩什么玩具，电竞，家中孩子女孩不玩游戏不看玩具，请问谁用?上述套餐订购后根本不是使用，你们这是恶意迫使消费者订购!现要求退回之前这两个套餐被...,已完成
754,未执行保价协议,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355049732/,投诉,京东客服,"退款,改善服务",9.17日下单买了两盒月饼，实付466元，9.20两盒月饼仅需276元（我9月20日19点12分58秒下了一单两盒月饼订单号222374387***，未付款）降价幅度大，根据保价协议京东自营商品非家电类签收后七天内可申请差价，我这个月饼是用来送人，仅仅两三天就降价接近50%，仅仅让京东客服执行报价协议退还差价还做不到，这让人不能接受...,已完成
755,拼多多购买的云米空调质量问题无法开机,2021-07-27,https://tousu.sina.com.cn/complaint/view/17354197162/,投诉,云米全屋互联网家电,"退货退款,退/换新机",17日收到货并安装后空调无法用遥控开机，要求换内机，到25日还没换，客服只会说对不起没有实质解决方案和时间节点，本地网点至今未上传鉴定单（实际22日前已经开好并通过微信拍照发给我），鉴于云米公司售后流程缓慢现要求退货并且返还安装费120元和承担退货物流费用及相关的其他费用。,已完成
756,湖南加电科技有限公司退我60000血汗钱,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355048949/,投诉,湖南加电科技有限责任公司,退款,你好大概在20210年五月份有人叫我一起玩儿有个加电的挖矿软件叫我用钱买家电公司的电力一开始我买的时候是六块五毛钱一个电力我一下买了四千个电力上了电力包。等玩儿了几个月价格一直在下降后面慢慢买不了了于是在2021年8月28加电又设置了想卖必须先买才能获得卖的额度于是我又投入了两万.等我又投入了以后他们强行收走...,待分配
757,入住前房屋家电损坏，屋内潮霉，没有及时告知并维修，并且管家不回应,2021-09-11,https://tousu.sina.com.cn/complaint/view/17354898320/,投诉,自如客服,"退款,改善服务",2021年八月底租了自如在阳光花城的房子，但是签合同前对方未告知屋内中央空调是无法正常使用的，并且床垫部分潮霉味很重。在报修后处理非常缓慢，第一次维修工上门说空调是好的就是有点脏，就清洗了滤网。但维修工走后空调依然是坏的，这时候管家开始不回消息，我持续联系后对方说再派人来维修，又等了几天维修人员来了...,已完成
758,我已确认归还充电宝，但是商家那边仍在计费，我多次与他协商，他不予理会。小熊电长,2021-09-01,https://tousu.sina.com.cn/complaint/view/17354725449/,投诉,芦溪县凯锋网络有限公司,退款,大概8月19日四点多，我借了微信小程序中小熊电长，中的一个充电宝，哦，大概五点多我将其归还，嗯，我当时因为通宵未看手机，押金是否退回？两日后，我发现手机押金仍未退回，我立马联系商家，让他提前结束订单，他满口答应，核实后帮我结束订单，但是，一直不予理会，并且当日晚上我去嗯，发现充电宝商家的地方，看见当...,待分配
759,云米互联网智能门锁link误导宣传，另产品也有安全隐患，拒不退货。,2021-07-27,https://tousu.sina.com.cn/complaint/view/17354193910/,投诉,云米全屋互联网家电,"退货退款,赔偿解释",在产品宣传页上宣传互联网智能门锁，全屋联动，APP远程开锁等等功能，购买安装后无法实现，结果还需要加够互联网网关增加额外支出。宣传中仅在如图2所示的不明显位置加注解且字体略微模糊，属于欺瞒误导消费。另外门锁缺少必要的安全功能，指纹解锁后再次落锁需要五到六秒，同品类友商门锁有的把手回弹及落锁，有的也就0...,已回复
760,鲜十三的民宿，关于未入住不可退。,2021-09-09,https://tousu.sina.com.cn/complaint/view/17354851202/,投诉,美团网客服小美,退款,因行程临时改变想要取消该订单，页面显示过了时间不可取消，与客服联系客服回电说不可退，让和商家协商。紧接着拨打了页面的商家电话，商家称线上订单处理的人员未上班表示稍后与我联系。联系后又表示需要找客服或者房东，推皮球踢来踢去，也声称不可退。对于霸王条款美团客服首先不给予解决问题，而是说等商家来电再上...,已回复
761,货已退回签收:但退款一直没退,2021-10-03,https://tousu.sina.com.cn/complaint/view/17355248168/,投诉,拼多多客户服务,"退款,赔偿,道歉,作出处罚,改善服务",本人在拼多多平台购买一台家电清洗机:因质量问题:本人已向商家提供的地址退回去:但是现在咨询拼多多官方客服:处理三天没结果:商家又在踢皮球:快递明明签收了:商家又说仓库没有收到:商家也是好像在忽悠消费者:商家的寄收地址也不一样！所以在本产品出现质量问题:退货退款几天内造成本人精神损害:本人要求商家马上退款产品...,处理中
762,京东家电LG活动页面虚假宣传，承诺的赠品不派发,2021-09-02,https://tousu.sina.com.cn/complaint/view/17354740105/,投诉,京东客服,"赔偿,道歉,作出处罚,改善服务,修改宣传内容",本人于6月5日在京东自营品牌LG购买洗衣机，活动页面宣传送摩飞早餐机，购买后联系客服告知需要等7月15日后的30个工作日统一派发，当时活动页面并没有标明赠品的派发时间，30个工作日过后联系客服，客服声称预计要9月中下旬才能派发，一拖再拖欺骗消费者，这种拿赠品当幌子诱导消费者已经屡见不鲜，现要求赔偿并道歉，希...,已完成
763,小鸭牌兴威专卖店 洗衣机买来一个月 被告知主板坏了 我要求退货退款,2021-10-12,https://tousu.sina.com.cn/complaint/view/17355385835/,投诉,阿里客服,"退款,作出处罚,改善服务,退货",洗衣机买来一个月 用的次数一只手都能数过来 被告知主板坏了 开始和商家协商换新机 商家同意 后面想想觉得家电这种东西买回来才一个月就坏了 还是退货退款吧 商家不同意 我说申请店小二 商家说退款运费需要我自己出 我没理商家 申请了店小二介入 结果 今天被店小二告知 他们强制不了商家退货退款 说和商家沟通不了 只能...,处理中
764,啄木鸟家电维修乱收费，修好后，才四个小时的样子，又坏了,2021-07-27,https://tousu.sina.com.cn/complaint/view/17354193909/,投诉,啄木鸟家电,退货退款,在平台上预约了2次，第一次师傅说台风天修不了，要等第二天，第二天我下班后，师傅来了，说是空调需要加氟利昂，线路有点问题，结果说是修好了（我自己对他说的这个问题也不懂，我以为空调能重新启动使用了，就是好了），我问师傅修好了是吗，他说是的，收费居然要528！！！ 更重要的是，修好后到了凌晨，又跳闸了，结果...,处理中
