序号,事件标题,日期,链接,数据来源,投诉对象,投诉要求,投诉内容,投诉进度
1642,大麦官博无视疫情防控拒绝退款,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354539219/,投诉,大麦官博,退款,本人于2021年7月9日选购大型舞台剧《赵氏孤儿》门票一张，我是准大学生，在学校要求每日平安打卡的情况下怎么能够随意走动，更别提是去往有较大疫情防控难度的地区。但是不久前疫情已经爆发，我积极与客服沟通，得到的答案是未收到演出取消通知，不予退票！让继续等通知！现在疫情期间，国家要求减少出行，减少聚集及密...,处理中
1643,未收到货，订单显示完成，商家拒绝退款,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354539418/,投诉,饿了么客户关怀,"退款,发货",本人8月1日在饿了么平台上的阿里健康自营大药房（快递店）购买了50只可孚医用外科口罩，过了很多天才显示发货，然后商家提供的物流一直没有信息，等了大约一周订单显示已完成，我并没有收到货，也联系不上商家，商家电话一直是语音，没有人工，平台客服也一直是自动回复，没有人工，于是我于8月13日申请退款，商家一直未...,已完成
1644,广州市联通5g智慧生活馆欺骗消费被骗4800,2021-09-23,https://tousu.sina.com.cn/complaint/view/17355081650/,投诉,中国联通客服,"退货退款,快速处理,解除合约",9月22号下午16点半时段从人和b口地铁口不远处遇到一个发传单的人，不知为何我就接了 ，结果接了之后此人一直缠着说送我口罩还叫我帮忙扫码投个票，想着就说几秒钟的事很快的，我就帮她投票了，结果扫完码后出现一个抽奖页面他手很快点了抽奖，抽中一个送平板电脑的免费名额，他问我是不是第一次投，还问我之前有没有领过...,已完成
1645,买一个口罩，拆开一包，一包八块，一个一块。,2021-07-15,https://tousu.sina.com.cn/complaint/view/17354030857/,投诉,铭洋便民超市,解释,口罩价格不合理，不是独立包装口罩，一个卖一元。一包卖八块,待分配
1646,商家服务问题,2021-07-21,https://tousu.sina.com.cn/complaint/view/17354123095/,投诉,家有好面,退款,特殊时期商家备餐不带口罩，还在闲聊有说有笑，口水都进面里面了。食材不新鲜没有用高汤只用了调料包。,处理中
1647,中国移动充值送平板骗局 金额高达5990元,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355048355/,投诉,中国移动10086,"退货退款,解除合约",本人于2021年9月20日 前往天河中山大学附属第6医院附近办事，遇到一人发口罩为由要我参加一个投票活动，投完票有一个抽奖活动，显示抽到了荣耀平板7。免费送。带我前往广州市天河区思卓瑞数码电器店（天河华为线下受理点）。店员说要求达到1、是移动的老用户，2、两年之内不得停用卡号，3、芝麻信用要680以上这三个条件...,已完成
1648,商家拒绝补发，不发货,2021-08-04,https://tousu.sina.com.cn/complaint/view/17354316422/,投诉,京东客服,"赔偿,作出处罚,解释",购买了很多商品，商家连续两次发了一包纸巾过来（一次正常发，说是仓库发错货！第二次补发还是一包纸巾一个一次性口罩）2021.7.16下的单购买，至今2021.08.04商家也没给出解释！京东客服给的解释居然是说赔偿50京豆让我选择退款？？？请问这是在包庇商家吗？？？消费者权益摆在哪里？这就是京东商城作为大企业的社会责任...,已完成
1649,无锡纽顿水上乐园,2021-07-25,https://tousu.sina.com.cn/complaint/view/17354157448/,投诉,佬猫周边游,退款,最近无锡疫情严重，游泳又不能戴口罩，学校明文规定小孩子不能随意去人多的地方聚集，票限将至，特申请退款，联系不上客服。忘处理，疫情是国家大事，希望可以严肃处理,已完成
1650,8.5日在拼多多平台一家名为我的品质生活家居店购买到了一款名为奥运口罩的,2021-08-09,https://tousu.sina.com.cn/complaint/view/17354379718/,投诉,拼多多客户服务,"退款,赔偿,道歉,作出处罚,解释",商家发来产品没有合格证，并且侵犯了北京朋来制药有限责任公司版权，并且私自印刷带有过期商品，严重违反啦中华人民共和国国旗法和广告法，平台介入后不处理只是给出了退款处理，我方不接受，然后商家让寄回去，平台说调查结束后再寄回去，商家一直没有回复假冒伪劣三无以及侵权问题，商家态度极其恶劣，平台处理太慢，...,处理中
1651,贝优享店铺发错货，退货需要自理邮费，客服阴阳怪气，态度恶劣,2021-07-30,https://tousu.sina.com.cn/complaint/view/17354250894/,投诉,抖音短视频,"退款,赔偿,作出处罚,道歉",我在直播间买到的这个口罩，直播说拍30个可以混装（有直播回放）我下单前又询问了客服让备注，收到货后只给我发了一个颜色，联系商家处理，商家态度极其恶劣阴阳怪气，说没有看见备注？要求平台封了直播间，虚假宣传，欺骗消费者，服务态度恶劣，售后无保障！！,已完成
1652,大麦官博无视疫情防控拒绝退款,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354539219/,投诉,大麦官博,退款,本人于2021年7月9日选购大型舞台剧《赵氏孤儿》门票一张，我是准大学生，在学校要求每日平安打卡的情况下怎么能够随意走动，更别提是去往有较大疫情防控难度的地区。但是不久前疫情已经爆发，我积极与客服沟通，得到的答案是未收到演出取消通知，不予退票！让继续等通知！现在疫情期间，国家要求减少出行，减少聚集及密...,处理中
1653,未收到货，订单显示完成，商家拒绝退款,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354539418/,投诉,饿了么客户关怀,"退款,发货",本人8月1日在饿了么平台上的阿里健康自营大药房（快递店）购买了50只可孚医用外科口罩，过了很多天才显示发货，然后商家提供的物流一直没有信息，等了大约一周订单显示已完成，我并没有收到货，也联系不上商家，商家电话一直是语音，没有人工，平台客服也一直是自动回复，没有人工，于是我于8月13日申请退款，商家一直未...,已完成
1654,广州市联通5g智慧生活馆欺骗消费被骗4800,2021-09-23,https://tousu.sina.com.cn/complaint/view/17355081650/,投诉,中国联通客服,"退货退款,快速处理,解除合约",9月22号下午16点半时段从人和b口地铁口不远处遇到一个发传单的人，不知为何我就接了 ，结果接了之后此人一直缠着说送我口罩还叫我帮忙扫码投个票，想着就说几秒钟的事很快的，我就帮她投票了，结果扫完码后出现一个抽奖页面他手很快点了抽奖，抽中一个送平板电脑的免费名额，他问我是不是第一次投，还问我之前有没有领过...,已完成
1655,买一个口罩，拆开一包，一包八块，一个一块。,2021-07-15,https://tousu.sina.com.cn/complaint/view/17354030857/,投诉,铭洋便民超市,解释,口罩价格不合理，不是独立包装口罩，一个卖一元。一包卖八块,待分配
1656,商家服务问题,2021-07-21,https://tousu.sina.com.cn/complaint/view/17354123095/,投诉,家有好面,退款,特殊时期商家备餐不带口罩，还在闲聊有说有笑，口水都进面里面了。食材不新鲜没有用高汤只用了调料包。,处理中
1657,中国移动充值送平板骗局 金额高达5990元,2021-09-20,https://tousu.sina.com.cn/complaint/view/17355048355/,投诉,中国移动10086,"退货退款,解除合约",本人于2021年9月20日 前往天河中山大学附属第6医院附近办事，遇到一人发口罩为由要我参加一个投票活动，投完票有一个抽奖活动，显示抽到了荣耀平板7。免费送。带我前往广州市天河区思卓瑞数码电器店（天河华为线下受理点）。店员说要求达到1、是移动的老用户，2、两年之内不得停用卡号，3、芝麻信用要680以上这三个条件...,已完成
1658,商家拒绝补发，不发货,2021-08-04,https://tousu.sina.com.cn/complaint/view/17354316422/,投诉,京东客服,"赔偿,作出处罚,解释",购买了很多商品，商家连续两次发了一包纸巾过来（一次正常发，说是仓库发错货！第二次补发还是一包纸巾一个一次性口罩）2021.7.16下的单购买，至今2021.08.04商家也没给出解释！京东客服给的解释居然是说赔偿50京豆让我选择退款？？？请问这是在包庇商家吗？？？消费者权益摆在哪里？这就是京东商城作为大企业的社会责任...,已完成
1659,无锡纽顿水上乐园,2021-07-25,https://tousu.sina.com.cn/complaint/view/17354157448/,投诉,佬猫周边游,退款,最近无锡疫情严重，游泳又不能戴口罩，学校明文规定小孩子不能随意去人多的地方聚集，票限将至，特申请退款，联系不上客服。忘处理，疫情是国家大事，希望可以严肃处理,已完成
1660,8.5日在拼多多平台一家名为我的品质生活家居店购买到了一款名为奥运口罩的,2021-08-09,https://tousu.sina.com.cn/complaint/view/17354379718/,投诉,拼多多客户服务,"退款,赔偿,道歉,作出处罚,解释",商家发来产品没有合格证，并且侵犯了北京朋来制药有限责任公司版权，并且私自印刷带有过期商品，严重违反啦中华人民共和国国旗法和广告法，平台介入后不处理只是给出了退款处理，我方不接受，然后商家让寄回去，平台说调查结束后再寄回去，商家一直没有回复假冒伪劣三无以及侵权问题，商家态度极其恶劣，平台处理太慢，...,处理中
1661,贝优享店铺发错货，退货需要自理邮费，客服阴阳怪气，态度恶劣,2021-07-30,https://tousu.sina.com.cn/complaint/view/17354250894/,投诉,抖音短视频,"退款,赔偿,作出处罚,道歉",我在直播间买到的这个口罩，直播说拍30个可以混装（有直播回放）我下单前又询问了客服让备注，收到货后只给我发了一个颜色，联系商家处理，商家态度极其恶劣阴阳怪气，说没有看见备注？要求平台封了直播间，虚假宣传，欺骗消费者，服务态度恶劣，售后无保障！！,已完成
1662,大麦官博无视疫情防控拒绝退款,2021-08-20,https://tousu.sina.com.cn/complaint/view/17354539219/,投诉,大麦官博,退款,本人于2021年7月9日选购大型舞台剧《赵氏孤儿》门票一张，我是准大学生，在学校要求每日平安打卡的情况下怎么能够随意走动，更别提是去往有较大疫情防控难度的地区。但是不久前疫情已经爆发，我积极与客服沟通，得到的答案是未收到演出取消通知，不予退票！让继续等通知！现在疫情期间，国家要求减少出行，减少聚集及密...,处理中
